,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
28688,f,0x13,0x94,0x51,0x52,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x1e,0x07,0x00,0x00,0x00,0x0c,0x0e,0xdf,0xc6,0x51,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xdb,0x18,0xaa,0x21,0x53,0x00,0x02,0xdf,0x0e,0x00,0x03,0x64,0x95,0x00,0x00,0x16,0x3c,0x00,0x00,0x16,0x90,0xff,0xff,0xff,0xa6,0xff,0xff,0xff,0xba,0x00,0x00,0x00,0x5a,0x00,0x00,0x00,0x6e,0x01,0xc1,0x48,0xba,0x00,0x00,0x01,0xc2,0x00,0x46,0xc2,0x46,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x52,0x4c,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x1e,0x07,0x00,0x00,0x00,0x0c,0x1d,0xc6,0x78,0x75,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xde,0x18,0xaa,0x21,0x54,0x00,0x02,0xdf,0x42,0x00,0x03,0x64,0xc8,0x00,0x00,0x16,0x36,0x00,0x00,0x16,0x89,0xff,0xff,0xff,0xb0,0xff,0xff,0xff,0x9c,0x00,0x00,0x00,0x5a,0x00,0x00,0x00,0x78,0x01,0xc1,0x48,0xba,0x00,0x00,0x01,0xb8,0x00,0x46,0xc6,0x67,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x53,0x46,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x1e,0x07,0x00,0x00,0x00,0x0c,0x2c,0xad,0x2a,0x9a,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xd5,0x18,0xaa,0x21,0x56,0x00,0x02,0xdf,0x43,0x00,0x03,0x64,0xca,0x00,0x00,0x16,0x30,0x00,0x00,0x16,0x82,0xff,0xff,0xff,0xe2,0xff,0xff,0xff,0x7e,0x00,0x00,0x00,0x50,0x00,0x00,0x00,0x8c,0x01,0xc1,0x48,0xba,0x00,0x00,0x01,0xe0,0x00,0x46,0xca,0xfb,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x54,0x40,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x1f,0x07,0x00,0x00,0x00,0x0c,0xff,0xf9,0x12,0xbf,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xcf,0x18,0xaa,0x21,0x58,0x00,0x02,0xdf,0x75,0x00,0x03,0x64,0xfc,0x00,0x00,0x16,0x27,0x00,0x00,0x16,0x7b,0xff,0xff,0xff,0xec,0xff,0xff,0xff,0xb0,0x00,0x00,0x00,0x46,0x00,0x00,0x00,0x5a,0x01,0xc1,0x48,0xba,0x00,0x00,0x01,0xd6,0x00,0x46,0xcf,0x66,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x55,0x3a,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x1f,0x07,0x00,0x00,0x00,0x0c,0x0e,0xdf,0xc4,0xe2,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xc9,0x18,0xaa,0x21,0x5f,0x00,0x02,0xdf,0xb1,0x00,0x03,0x65,0x38,0x00,0x00,0x16,0x1c,0x00,0x00,0x16,0x72,0x00,0x00,0x00,0x5a,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x32,0x00,0x00,0x00,0x5a,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0x4e,0x00,0x46,0xd4,0xf2,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x56,0x34,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x1f,0x07,0x00,0x00,0x00,0x0c,0x1d,0xc6,0x77,0x07,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xc0,0x18,0xaa,0x21,0x61,0x00,0x02,0xdf,0xb1,0x00,0x03,0x65,0x38,0x00,0x00,0x16,0x13,0x00,0x00,0x16,0x6b,0x00,0x00,0x00,0x32,0x00,0x00,0x00,0x1e,0x00,0x00,0x00,0x28,0x00,0x00,0x00,0x3c,0x01,0xc1,0x48,0xba,0x00,0x00,0x01,0xa4,0x00,0x46,0xd8,0xf3,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x57,0x2e,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x1f,0x07,0x00,0x00,0x00,0x0c,0x2c,0xad,0x29,0x2b,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xb5,0x18,0xaa,0x21,0x65,0x00,0x02,0xdf,0xd2,0x00,0x03,0x65,0x59,0x00,0x00,0x16,0x0c,0x00,0x00,0x16,0x64,0x00,0x00,0x00,0x1e,0xff,0xff,0xff,0xce,0x00,0x00,0x00,0x1e,0x00,0x00,0x00,0x32,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xa8,0x00,0x46,0xdf,0x64,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x58,0x28,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x20,0x07,0x00,0x00,0x00,0x0c,0xff,0xf9,0x11,0x50,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xb4,0x18,0xaa,0x21,0x68,0x00,0x02,0xdf,0xe8,0x00,0x03,0x65,0x6f,0x00,0x00,0x16,0x03,0x00,0x00,0x16,0x5b,0x00,0x00,0x00,0x1e,0xff,0xff,0xff,0xb0,0x00,0x00,0x00,0x1e,0x00,0x00,0x00,0x50,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0x94,0x00,0x46,0xe5,0xa4,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x59,0x22,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x20,0x07,0x00,0x00,0x00,0x0c,0x0e,0xdf,0xc3,0x74,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xb2,0x18,0xaa,0x21,0x6b,0x00,0x02,0xe0,0x1e,0x00,0x03,0x65,0xa5,0x00,0x00,0x15,0xf9,0x00,0x00,0x16,0x52,0x00,0x00,0x00,0x14,0xff,0xff,0xff,0xe2,0x00,0x00,0x00,0x14,0x00,0x00,0x00,0x28,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xbc,0x00,0x46,0xec,0x3f,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x5a,0x1c,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x20,0x07,0x00,0x00,0x00,0x0c,0x1d,0xc6,0x75,0x98,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xaa,0x18,0xaa,0x21,0x71,0x00,0x02,0xe0,0x3f,0x00,0x03,0x65,0xc6,0x00,0x00,0x15,0xf2,0x00,0x00,0x16,0x4a,0x00,0x00,0x00,0x46,0xff,0xff,0xff,0xce,0x00,0x00,0x00,0x0a,0x00,0x00,0x00,0x50,0x01,0xc1,0x48,0xba,0x00,0x00,0x03,0x02,0x00,0x46,0xf3,0x87,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x5b,0x16,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x20,0x07,0x00,0x00,0x00,0x0c,0x2c,0xad,0x27,0xbc,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0xab,0x18,0xaa,0x21,0x74,0x00,0x02,0xe0,0x5b,0x00,0x03,0x65,0xe2,0x00,0x00,0x15,0xea,0x00,0x00,0x16,0x43,0x00,0x00,0x00,0x1e,0xff,0xff,0xff,0xd8,0x00,0x00,0x00,0x0a,0x00,0x00,0x00,0x32,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xee,0x00,0x46,0xfa,0x98,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x5c,0x10,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x21,0x07,0x00,0x00,0x00,0x0c,0xff,0xf9,0x0f,0xe2,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x95,0x18,0xaa,0x21,0x7c,0x00,0x02,0xe0,0x6e,0x00,0x03,0x65,0xf5,0x00,0x00,0x15,0xe2,0x00,0x00,0x16,0x3b,0x00,0x00,0x00,0x50,0xff,0xff,0xff,0x2e,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0xdc,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xd0,0x00,0x47,0x01,0x5e,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x5d,0x0a,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x21,0x07,0x00,0x00,0x00,0x0c,0x0e,0xdf,0xc2,0x05,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x8c,0x18,0xaa,0x21,0x88,0x00,0x02,0xe0,0xfd,0x00,0x03,0x66,0x84,0x00,0x00,0x15,0xdd,0x00,0x00,0x16,0x35,0x00,0x00,0x00,0xb4,0xff,0xff,0xff,0x2e,0xff,0xff,0xff,0xd8,0x00,0x00,0x01,0x0e,0x01,0xc1,0x48,0xba,0x00,0x00,0x03,0x16,0x00,0x47,0x08,0xca,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x5e,0x04,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x21,0x07,0x00,0x00,0x00,0x0c,0x1d,0xc6,0x74,0x2a,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x82,0x18,0xaa,0x21,0x8f,0x00,0x02,0xe1,0x07,0x00,0x03,0x66,0x8e,0x00,0x00,0x15,0xde,0x00,0x00,0x16,0x35,0x00,0x00,0x00,0xb4,0xff,0xff,0xfe,0xde,0xff,0xff,0xff,0xe2,0x00,0x00,0x01,0x54,0x01,0xc1,0x48,0xba,0x00,0x00,0x03,0x0c,0x00,0x47,0x10,0x29,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x5e,0xfe,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x21,0x07,0x00,0x00,0x00,0x0c,0x2c,0xad,0x26,0x4e,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x7e,0x18,0xaa,0x21,0x94,0x00,0x02,0xe1,0x6b,0x00,0x03,0x66,0xf1,0x00,0x00,0x15,0xda,0x00,0x00,0x16,0x2f,0x00,0x00,0x00,0x6e,0xff,0xff,0xfe,0x7a,0xff,0xff,0xff,0xe2,0x00,0x00,0x01,0x9a,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xbc,0x00,0x47,0x16,0xcc,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x5f,0xf8,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x22,0x07,0x00,0x00,0x00,0x0c,0xff,0xf9,0x0e,0x73,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x71,0x18,0xaa,0x21,0x9a,0x00,0x02,0xe1,0x8c,0x00,0x03,0x67,0x13,0x00,0x00,0x15,0xd8,0x00,0x00,0x16,0x2b,0x00,0x00,0x00,0x82,0xff,0xff,0xfe,0x20,0xff,0xff,0xff,0xec,0x00,0x00,0x01,0xf4,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xc6,0x00,0x47,0x1d,0x79,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x60,0xf2,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x22,0x07,0x00,0x00,0x00,0x0c,0x0e,0xdf,0xc0,0x96,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x76,0x18,0xaa,0x21,0x9c,0x00,0x02,0xe1,0xae,0x00,0x03,0x67,0x35,0x00,0x00,0x15,0xd6,0x00,0x00,0x16,0x28,0x00,0x00,0x00,0x6e,0xff,0xff,0xfe,0x8e,0xff,0xff,0xff,0xf6,0x00,0x00,0x01,0x7c,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xd0,0x00,0x47,0x24,0x42,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x61,0xec,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x22,0x07,0x00,0x00,0x00,0x0c,0x1d,0xc6,0x72,0xba,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x74,0x18,0xaa,0x21,0xa0,0x00,0x02,0xe1,0xeb,0x00,0x03,0x67,0x72,0x00,0x00,0x15,0xd5,0x00,0x00,0x16,0x25,0x00,0x00,0x00,0x64,0xff,0xff,0xfe,0xc0,0x00,0x00,0x00,0x00,0x00,0x00,0x01,0x4a,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xd0,0x00,0x47,0x2b,0x17,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x62,0xe6,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x22,0x07,0x00,0x00,0x00,0x0c,0x2c,0xad,0x24,0xde,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x6e,0x18,0xaa,0x21,0xa4,0x00,0x02,0xe2,0x15,0x00,0x03,0x67,0x9c,0x00,0x00,0x15,0xcf,0x00,0x00,0x16,0x1f,0x00,0x00,0x00,0x50,0xff,0xff,0xfe,0xac,0x00,0x00,0x00,0x00,0x00,0x00,0x01,0x5e,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xb2,0x00,0x47,0x31,0x8d,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x63,0xe0,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x23,0x07,0x00,0x00,0x00,0x0c,0xff,0xf9,0x0d,0x03,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x70,0x18,0xaa,0x21,0xa5,0x00,0x02,0xe2,0x31,0x00,0x03,0x67,0xb8,0x00,0x00,0x15,0xcb,0x00,0x00,0x16,0x1a,0x00,0x00,0x00,0x3c,0xff,0xff,0xfe,0xd4,0x00,0x00,0x00,0x14,0x00,0x00,0x01,0x2c,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0x9e,0x00,0x47,0x37,0xe8,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x64,0xda,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x23,0x07,0x00,0x00,0x00,0x0c,0x0e,0xdf,0xbf,0x26,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x6b,0x18,0xaa,0x21,0xae,0x00,0x02,0xe2,0x77,0x00,0x03,0x67,0xfe,0x00,0x00,0x15,0xc4,0x00,0x00,0x16,0x14,0x00,0x00,0x00,0x8c,0xff,0xff,0xfe,0xfc,0x00,0x00,0x00,0x0a,0x00,0x00,0x01,0x22,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xe4,0x00,0x47,0x3e,0xeb,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x65,0xd4,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x23,0x07,0x00,0x00,0x00,0x0c,0x1d,0xc6,0x71,0x4b,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x68,0x18,0xaa,0x21,0xb0,0x00,0x02,0xe2,0xa8,0x00,0x03,0x68,0x2f,0x00,0x00,0x15,0xbf,0x00,0x00,0x16,0x0d,0x00,0x00,0x00,0x6e,0xff,0xff,0xff,0x38,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0xe6,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0xee,0x00,0x47,0x45,0xf9,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x66,0xce,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x23,0x07,0x00,0x00,0x00,0x0c,0x2c,0xad,0x23,0x6f,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x6e,0x18,0xaa,0x21,0xb0,0x00,0x02,0xe2,0xad,0x00,0x03,0x68,0x33,0x00,0x00,0x15,0xb9,0x00,0x00,0x16,0x07,0x00,0x00,0x00,0x46,0xff,0xff,0xff,0xb0,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x6e,0x01,0xc1,0x48,0xba,0x00,0x00,0x03,0x0c,0x00,0x47,0x4d,0x4b,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x67,0xc8,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x24,0x07,0x00,0x00,0x00,0x0c,0xff,0xf9,0x0b,0x94,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x71,0x18,0xaa,0x21,0xb0,0x00,0x02,0xe2,0xb2,0x00,0x03,0x68,0x39,0x00,0x00,0x15,0xb2,0x00,0x00,0x16,0x01,0x00,0x00,0x00,0x32,0x00,0x00,0x00,0x14,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x32,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0x26,0x00,0x47,0x52,0x6d,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x68,0xc2,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x24,0x07,0x00,0x00,0x00,0x0c,0x0e,0xdf,0xbd,0xb7,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x76,0x18,0xaa,0x21,0xb2,0x00,0x02,0xe2,0xd8,0x00,0x03,0x68,0x5f,0x00,0x00,0x15,0xab,0x00,0x00,0x15,0xf9,0x00,0x00,0x00,0x3c,0x00,0x00,0x00,0x28,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x46,0x01,0xc1,0x48,0xba,0x00,0x00,0x01,0xc2,0x00,0x47,0x56,0xaf,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x69,0xbc,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x24,0x07,0x00,0x00,0x00,0x0c,0x1d,0xc6,0x6f,0xdb,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x83,0x18,0xaa,0x21,0xaf,0x00,0x02,0xe2,0xf9,0x00,0x03,0x68,0x80,0x00,0x00,0x15,0xa5,0x00,0x00,0x15,0xf2,0x00,0x00,0x00,0x0a,0x00,0x00,0x00,0xa0,0xff,0xff,0xff,0xf6,0x00,0x00,0x00,0xa0,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0x3a,0x00,0x47,0x5c,0x0f,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
28688,f,0x13,0x94,0x6a,0xb6,0x07,0xdf,0x0b,0x0b,0x13,0x0e,0x24,0x07,0x00,0x00,0x00,0x0c,0x2c,0xad,0x21,0xff,0x03,0x01,0x08,0x00,0xd3,0xe8,0xbc,0x8f,0x18,0xaa,0x21,0xaf,0x00,0x02,0xe3,0x0f,0x00,0x03,0x68,0x96,0x00,0x00,0x15,0x9f,0x00,0x00,0x15,0xeb,0xff,0xff,0xff,0xf6,0x00,0x00,0x00,0xaa,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0xaa,0x01,0xc1,0x48,0xba,0x00,0x00,0x02,0x58,0x00,0x47,0x61,0xb4,0x00,0x00,0x00,0x00,0x00,0xbd,0x00,0xa8,0x00,0x57,0x00,0x7f,0x00,0x6d,0x00,0x5a,0x00,0x3e
